artist,title,Journey/Experience,Love/Desire,Life/Contemplation,Relationships/Belief,Wealth/World
Katy Perry,Never Really Over,0.003921019603852298,0.0038854182205368313,0.0039181230045736044,0.9843877772252324,0.0038876619458048573
Katy Perry,California Gurls,0.01131758076424765,0.42320527415263404,0.011597412408142233,0.2687342201922854,0.2851455124826909
Katy Perry,E.T. (Remix) (Video Version),0.27669567720927113,0.010641924428865426,0.01078075067163653,0.6909005675133397,0.010981080176887115
Katy Perry,Hot N Cold,0.007978046851650746,0.008119659192403685,0.0077547486234752026,0.9683706049267812,0.0077769404056891684
Katy Perry,Teenage Dream,0.0038219758901269067,0.04961889953192134,0.7482515458887301,0.19457633838881777,0.003731240300403867
Katy Perry,Last Friday Night (T.G.I.F.),0.9783254353065273,0.005290801967671903,0.005353038223292452,0.005396239272139767,0.005634485230368778
Katy Perry,Rise,0.022645873959457805,0.022230375591520274,0.16797412325399766,0.5116799369259794,0.27546969026904505
Katy Perry,Wide Awake,0.47087108217026696,0.016975869279557975,0.22359900176169098,0.016876278985781167,0.271677767802703
Katy Perry,Smile,0.009381735161953581,0.009126937953471415,0.27817521295175596,0.6939263163462343,0.00938979758658489
Katy Perry,E.T.,0.01712945096210061,0.01683884500365214,0.016995402767860955,0.9313904588893337,0.01764584237705263
Katy Perry,Daisies,0.02033097315294008,0.02010278091911151,0.9191252393838919,0.02028151400728901,0.02015949253676757
Katy Perry,Harleys In Hawaii,0.009837853444144158,0.16390473541950765,0.21828209330047887,0.598390935631775,0.009584382204094317
Lady Gaga,Poker Face,0.22428490796232312,0.3767063161980434,0.012914666898204768,0.2176914198412473,0.1684026891001815
Lady Gaga,Bad Romance,0.001421389052361261,0.9942606977906223,0.001426741405443072,0.001459737982781629,0.0014314337687918524
Lady Gaga,Always Remember Us This Way,0.42232457369129567,0.00842158592804459,0.206317952773415,0.35430355587422785,0.008632331733017046
Lady Gaga,Do What U Want,0.0026595117009259907,0.9892148725009756,0.002724765585379552,0.002735537827417226,0.0026653123853017406
Lady Gaga,Sexxx Dreams,0.27970961893105795,0.2270040796521668,0.23969973548323806,0.24841816463670197,0.0051684012968351905
Lady Gaga,Born This Way,0.574813927148466,0.09805246698721058,0.0018201914288613306,0.3235421983707735,0.0017712160646884874
Lady Gaga,Million Reasons,0.3612305162231541,0.004030769803481132,0.08621768028114124,0.4427411793217299,0.10577985437049353
Lady Gaga,I’ll Never Love Again (Extended Version),0.17519811994736514,0.6957280645469118,0.005148682828219342,0.11887804009023836,0.005047092587265247
Lady Gaga,Paparazzi,0.00827261187930462,0.34028304265434234,0.008146003721005783,0.6349996376065346,0.008298704138812587
Lady Gaga,G.U.Y.,0.006374012736919717,0.5264472761435961,0.07588720353250021,0.3847228841767787,0.006568623410205215
Lady Gaga,Bloody Mary,0.012104184762695572,0.8520066465421632,0.012081740717932561,0.011967213595840052,0.11184021438136872
Lady Gaga,911,0.7445586902432243,0.015545486963544486,0.016302810413520778,0.01557190967178243,0.20802110270792806
Lady Gaga,Applause,0.6068540942882134,0.19900471373761766,0.005181473001185972,0.05516033113115869,0.13379938784182435
Lady Gaga,Just Dance,0.29334014053976976,0.10550311025065981,0.00919074323268122,0.5826209812341279,0.009345024742761329
Lady Gaga,The Cure,0.007158411257927219,0.39531248851488804,0.007060571775258415,0.5835231299008552,0.006945398551071175
Lady Gaga,Venus,0.0048978634314845865,0.8776804354532202,0.005014501753769122,0.004956909717845724,0.10745028964368042
Lady Gaga,Telephone,0.004420771065776431,0.61008688323594,0.0043063440180829415,0.37673390539564183,0.004452096284558962
Lady Gaga,Judas,0.0055150725892472476,0.5830612255634203,0.005483314782321649,0.40052329447126006,0.00541709259375075
Lady Gaga,Alejandro,0.0155115985745522,0.49964373486529123,0.18731644805027844,0.2819934911765796,0.0155347273332985
Lady Gaga,Perfect Illusion,0.006715143756677534,0.9734336081512708,0.006612207508859902,0.006635332395570868,0.006603708187620904
Led Zeppelin,Stairway to Heaven,0.30657085579901744,0.012701846187780539,0.6545403177298289,0.013127364965788067,0.013059615317585125
Led Zeppelin,Immigrant Song,0.8380167410446749,0.04001977585285149,0.04114115046710255,0.04080079721402306,0.0400215354213479
Led Zeppelin,Kashmir,0.45357880707772175,0.015589696710420488,0.015625221876057138,0.4987721424782048,0.016434131857595895
Led Zeppelin,Whole Lotta Love,0.0038165477833004557,0.6296078381791975,0.003727303960179873,0.28989400425505374,0.07295430582226857
Led Zeppelin,Black Dog,0.3821203060189721,0.007250137712769018,0.0073962359515590825,0.4085437714380756,0.19468954887862422
Led Zeppelin,Going to California,0.22563732514950835,0.1025710036914517,0.5360099723598699,0.1220948682085142,0.013686830590655752
Led Zeppelin,Ramble On,0.256081362205262,0.00373649175351773,0.0037748716466659256,0.7325590187792898,0.0038482556152645325
Led Zeppelin,All My Love,0.005403940832289145,0.8044743356561185,0.005320414346071383,0.005330688002237815,0.1794706211632831
Led Zeppelin,Dazed and Confused,0.10896333682518135,0.13928273470382993,0.1769614635739003,0.4500619146778405,0.12473055021924796
Led Zeppelin,Thank You,0.15488324871771886,0.1834981592218736,0.02625781267541107,0.02537829523459325,0.6099824841504032
Led Zeppelin,When the Levee Breaks,0.7918200423695436,0.008637399364629617,0.008439235401588746,0.1826185023733485,0.008484820490889425
Led Zeppelin,The Battle of Evermore,0.8761877452747455,0.0096491197483574,0.009832544204432686,0.009973524058107577,0.09435706671435673
Led Zeppelin,Babe I’m Gonna Leave You,0.003658668421634898,0.0035257346985112722,0.0035584279308540634,0.9857340587581924,0.003523110190807357
Led Zeppelin,No Quarter,0.023113319521911597,0.022480132863864032,0.0230281665502636,0.022827428659996814,0.9085509524039639
Led Zeppelin,Since I’ve Been Loving You,0.15090149176148346,0.10340070176053094,0.13313339817623152,0.6074595514445059,0.005104856857248167
Led Zeppelin,The Rain Song,0.14778307658571305,0.18035552906687993,0.3528968504509374,0.012849676634962285,0.30611486726150733
Led Zeppelin,Over the Hills and Far Away,0.2336959916610451,0.1251724145512647,0.01850586209119304,0.018803479633959546,0.6038222520625376
Led Zeppelin,Rock and Roll,0.0050117082966268265,0.06621731693433873,0.7743658828506835,0.1494593235242129,0.004945768394137972
Led Zeppelin,Good Times Bad Times,0.4015729803152695,0.5558750256714984,0.03018950916288489,0.0062028579604786185,0.006159626889868605
Led Zeppelin,Heartbreaker,0.3305240453311134,0.20414878495631356,0.2682279898728176,0.00673749153871648,0.19036168830103906
The Beatles,Yesterday,0.012244662504389813,0.15278218225469659,0.7454294727180414,0.012120498485393275,0.07742318403747883
The Beatles,Let It Be,0.5960756538764398,0.02512628268901894,0.02512356002954454,0.025232363464334134,0.3284421399406627
The Beatles,In My Life,0.011971499749558604,0.25915100458524626,0.7047981351744893,0.012113041782224438,0.011966318708481478
The Beatles,Come Together,0.7453909085767719,0.01829982858269278,0.018710721058764326,0.0184277219572878,0.19917081982448315
The Beatles,Here Comes the Sun,0.020174887102502776,0.020192164940288415,0.19904112749492162,0.0201862423124221,0.7404055781498651
The Beatles,Eleanor Rigby,0.01882616782956504,0.018249310538485504,0.9255417235587124,0.018971299933499063,0.018411498139737865
The Beatles,Something,0.010469527732194072,0.3171542186275978,0.010133876946313016,0.5265019019054212,0.13574047478847376
The Beatles,Blackbird,0.6824275554008218,0.018224814314195485,0.2628721051777899,0.01824475661709335,0.018230768490099466
The Beatles,A Day in the Life,0.8842943316768684,0.05951202354038336,0.046881458610179276,0.004715449499670132,0.004596736672898787
The Beatles,I Am the Walrus,0.4542600335635382,0.011246235531679178,0.22567566980886414,0.2970901641365302,0.011727896959388228
The Beatles,While My Guitar Gently Weeps,0.014425272234629893,0.3168608207702446,0.6393971958339741,0.01438629590009605,0.01493041526105527
The Beatles,"Ob-La-Di, Ob-La-Da",0.007464150881786996,0.3351905081057363,0.642238360064894,0.007613443842654487,0.0074935371049282724
The Beatles,Strawberry Fields Forever,0.9520161121563755,0.011935253473857604,0.011960009383072498,0.012152381743220447,0.011936243243473872
The Beatles,Across the Universe,0.011015433369057196,0.08196383083579445,0.19723726890374385,0.010682673781668523,0.699100793109736
The Beatles,With a Little Help from My Friends,0.2810252691624268,0.190901086476174,0.004191653903382379,0.042575844251139305,0.4813061462068775
The Beatles,Lucy in the Sky with Diamonds,0.0081632904932161,0.007812967636100374,0.007961914048277789,0.00789803395486343,0.9681637938675424
The Beatles,Now and Then,0.5000229218166259,0.4388490525123053,0.02022643170221853,0.020426820623484034,0.020474773345366102
The Beatles,Yellow Submarine,0.020755611847773324,0.020315907931810612,0.4707680159052475,0.02007626912294,0.46808419519222855
The Beatles,Michelle,0.01286344514938696,0.600998114620674,0.012707728680786578,0.013126510290745255,0.36030420125840706
AC/DC,T.N.T.,0.7551922578890221,0.015556432833111816,0.19817424238911857,0.015501320070256796,0.015575746818490693
AC/DC,Back in Black,0.5965133072144869,0.12839033331400165,0.24356411891813373,0.015495636147157875,0.016036604406219745
AC/DC,Highway to Hell,0.5036415144286154,0.01349109762966862,0.014024768598224765,0.013947468319264902,0.45489515102422634
AC/DC,Thunderstruck,0.15412910194915005,0.013606344004522073,0.01372316896935078,0.6608453662895983,0.15769601878737888
AC/DC,You Shook Me All Night Long,0.4860594183763763,0.0066937088352512,0.4937223085533083,0.006783512620729888,0.006741051614334459
AC/DC,Hells Bells,0.946074271716058,0.013422494884580893,0.013399044968871862,0.013405291584393896,0.013698896846095375
AC/DC,Big Balls,0.9090907008252878,0.02245770881088579,0.023550073967447207,0.022461358210847507,0.022440158185531606
AC/DC,Dirty Deeds Done Dirt Cheap,0.584313033924635,0.3846670513388718,0.010573365400248133,0.010322108295671635,0.010124441040573296
AC/DC,Shoot to Thrill,0.3491896083818376,0.220826921955808,0.02021603268053775,0.17698396616363396,0.23278347081818265
AC/DC,Shot in the Dark,0.5074154105718068,0.008407703969009991,0.4669770134461701,0.008432237326288318,0.00876763468672484
AC/DC,The Jack,0.9485398572906907,0.012753489569824292,0.013040067179146245,0.012635400331733364,0.013031185628605361
AC/DC,Whole Lotta Rosie,0.9371819546510933,0.015510912855991614,0.015957189285646566,0.01572662451001262,0.015623318697255837
AC/DC,It’s a Long Way to the Top (If You Wanna Rock ‘n’ Roll),0.36108395813573846,0.25493822476092187,0.37437516833644624,0.004798274912905571,0.004804373853987782
AC/DC,Have a Drink on Me,0.615206741089342,0.02536455328792408,0.30838217398728507,0.02578400325642306,0.025262528379025834
AC/DC,Let There Be Rock,0.9413360805839733,0.014392761850690293,0.014413296166272137,0.01523593489334651,0.014621926505717617
AC/DC,Moneytalks,0.05069658952196201,0.006448606114855303,0.006353903525795693,0.006534471587414649,0.9299664292499723
AC/DC,Touch Too Much,0.01276602129509943,0.18903288310442415,0.17068318071383368,0.35519422147322854,0.27232369341341406
AC/DC,For Those About to Rock (We Salute You),0.7052958934563955,0.018391467329239724,0.01856463946938323,0.018564785720352067,0.23918321402462936
AC/DC,Givin’ the Dog a Bone,0.01704538047834719,0.9323739306692207,0.01674257964372937,0.01678138430896061,0.01705672489974237
AC/DC,Live Wire,0.2550866944310955,0.1486667981010456,0.019265598697835954,0.12575840987214135,0.4512224988978817
Pink Floyd,Wish You Were Here,0.9094157766069055,0.022274448018850635,0.022837919251634826,0.02291549326491652,0.022556362857692597
Pink Floyd,Time,0.6361610369558827,0.006862972176898869,0.3432664634514712,0.00692323408812588,0.006786293327621203
Pink Floyd,Comfortably Numb,0.012650118842202691,0.012662059473207464,0.013119064154529621,0.49342783144835856,0.46814092608170166
Pink Floyd,"Another Brick in the Wall, Pt. 2",0.016767921599612594,0.016741264473563236,0.016804956610276305,0.5170881846804406,0.4325976726361072
Pink Floyd,Money,0.6720697147749841,0.006465325827763464,0.006604541781711204,0.006577120697196929,0.3082832969183443
Pink Floyd,Brain Damage,0.6384521496809811,0.02065376569469743,0.02022444998189386,0.3004222531947414,0.02024738144768616
Pink Floyd,Breathe (In the Air),0.2749841957748116,0.015481369076505625,0.5685679577388995,0.12522538068427758,0.01574109672550583
Pink Floyd,"Shine On You Crazy Diamond, Pts. 1-5",0.22919259974080483,0.02230954695341672,0.022980913417590027,0.02230033623841893,0.7032166036497696
Pink Floyd,Us and Them,0.8741913754957676,0.08676339053120942,0.013188722184705386,0.013013845211346412,0.012842666576971185
Pink Floyd,Hey You,0.930832929170198,0.01754540185344816,0.01738527639043625,0.017142852518332686,0.017093540067584796
Pink Floyd,Echoes,0.5284452920231582,0.025167458123005,0.025681939292286324,0.025360797497816685,0.3953445130637339
Pink Floyd,Dogs,0.5763489150386807,0.0060142741848841835,0.0060911765006422935,0.05171055138540899,0.3598350828903838
Pink Floyd,Mother,0.1338452096274722,0.0074599521955908505,0.05063706770981469,0.7189270656170874,0.0891307048500348
Pink Floyd,Eclipse,0.06734722340787339,0.06781683627020894,0.07065129011946211,0.7266529961932933,0.06753165400916222
Pink Floyd,The Great Gig in the Sky,0.050794291702482355,0.050441077375106246,0.6502274919323235,0.05081745051419498,0.19771968847589297
Pink Floyd,Pigs (Three Different Ones),0.6830945108742761,0.010766735428203979,0.010766746433831784,0.2844713557006546,0.010900651563033586
Pink Floyd,In the Flesh (Reprise),0.47180431228395675,0.023211464712561004,0.4584872799812868,0.023251876860536706,0.023245066161658726
Pink Floyd,"Another Brick in the Wall, Pt. 1",0.06688034091038896,0.06672512452367724,0.06673461998416011,0.7328863188018944,0.06677359577987926
Pink Floyd,High Hopes,0.01905673716344754,0.01827763494829139,0.4878340831029317,0.018392545873792458,0.4564389989115369
Pink Floyd,In the Flesh?,0.03000368326929471,0.029070688898747005,0.02970365003519648,0.8823882783439949,0.02883369945276688
Louis Armstrong,La Vie En Rose,0.01711441480581867,0.3270674984080569,0.018207084041149818,0.05933028789974376,0.5782807148452309
Louis Armstrong,What a Wonderful World,0.012735890709049237,0.06967616962970168,0.012729878592315088,0.4629197693610638,0.4419382917078701
Louis Armstrong,Go Down Moses,0.9549872156095552,0.011133508929701016,0.011546976160624394,0.011179883247954724,0.011152416052164693
Louis Armstrong,St. James Infirmary Blues,0.023022027851670034,0.2020991399248801,0.6032297791061584,0.14874935230389058,0.022899700813401026
Louis Armstrong,Jeepers Creepers,0.24331534170904964,0.0404952478610754,0.29248110843853875,0.3832862284994602,0.04042207349187601
Louis Armstrong,"Hello, Dolly!",0.9415273697931981,0.014427083934824541,0.014870029292170964,0.014481071764654126,0.01469444521515212
Louis Armstrong,Black and Blue,0.04132316668124243,0.04013727280893645,0.8383502904481425,0.04011856662428653,0.040070703437392045
Louis Armstrong,A Kiss To Build a Dream On,0.028727394490625384,0.028961232252365004,0.028823741412796314,0.7723809181678819,0.1411067136763314
Louis Armstrong,Mack the Knife,0.28508547337167794,0.028839359475028886,0.15994140025159106,0.497495064803666,0.02863870209803613
Louis Armstrong,We Have All the Time in the World,0.008916252372581961,0.40369684158959124,0.3155808550352516,0.008845804499884893,0.2629602465026904
Louis Armstrong,When the Saints Go Marching In,0.7496596451816766,0.018278257568573597,0.19519426308774473,0.018474136126006895,0.018393698035998152
Louis Armstrong,Nobody Knows the Trouble I’ve Seen,0.10292323281555796,0.10022990685090406,0.5942859592872987,0.1016636606451724,0.10089724040106685
Louis Armstrong,Zip-A-Dee-Doo-Dah,0.8997185416882887,0.025060411039194427,0.025118321295830765,0.025092775454157883,0.025009950522528312
Louis Armstrong,Cheesecake,0.020444767485572776,0.02028135173735445,0.020416562632098297,0.7783845248362359,0.16047279330873856
Louis Armstrong,Swing Low Sweet Chariot,0.006633372750552688,0.9732606681049218,0.006948491164950792,0.00656405366729335,0.00659341431228124
Louis Armstrong,When You’re Smiling (The Whole World Smiles With You),0.025000588410557217,0.02510230220073768,0.025111063862700848,0.02509322601860614,0.8996928195073981
Louis Armstrong,Do You Know What It Means to Miss New Orleans?,0.9259071856337109,0.018578530228448516,0.01879403458900596,0.018393585589880083,0.01832666395895477
Louis Armstrong,You’re The Apple Of My Eye [Delete],0.01606233016025787,0.35320816403375216,0.40055333807808824,0.21469790615966516,0.01547826156823663
Louis Armstrong,Basin Street Blues,0.020455405075110667,0.020012905740388248,0.9185590104532401,0.02066966313262173,0.020303015598639333
Louis Armstrong,"It’s Been a Long, Long Time",0.008414320940485241,0.008369711973571652,0.9664224447788068,0.00837316480195065,0.008420357505185648
Ella Fitzgerald,Cry Me a River,0.16965754419441928,0.7624110773198552,0.023313998683252343,0.022331509435034525,0.022285870367438655
Ella Fitzgerald,Summertime,0.272915714018128,0.02510024353523146,0.025027107318593363,0.28605843688537563,0.39089849824267153
Ella Fitzgerald,Misty,0.32869378659177356,0.4449090595446614,0.025449236622196822,0.1757578138460518,0.025190103395316445
Ella Fitzgerald,"Bewitched, Bothered, And Bewildered",0.013909515285798946,0.3735304060398385,0.5856096135053375,0.013556155991584483,0.013394309177440663
Ella Fitzgerald,Someone To Watch Over Me,0.7561287656832636,0.10324829630662745,0.01035956993738483,0.01037752676085059,0.1198858413118735
Ella Fitzgerald,Body And Soul,0.022719778522392285,0.022641528493157995,0.781397184826195,0.15086429615352975,0.022377212004724985
Ella Fitzgerald,Desafinado,0.40157701975176946,0.5510844588226105,0.016096845701833465,0.015763194125482972,0.015478481598303652
Ella Fitzgerald,All Of Me,0.018842811194653766,0.6058117268476139,0.018522624465995743,0.33847666745651456,0.01834617003522216
Ella Fitzgerald,Makin’ Whoopee,0.014024252537917265,0.12758352307432289,0.013475480503206662,0.7018238009128254,0.14309294297172787
Ella Fitzgerald,What Are You Doing New Year’s Eve?,0.015237182499211771,0.01339226793978216,0.8030110922292477,0.013673041925999161,0.15468641540575923
Ella Fitzgerald,Blue Skies,0.6183030931559937,0.30523356129174445,0.026270048996075157,0.025174456793320726,0.025018839762865848
Ella Fitzgerald,My Funny Valentine,0.6274656086320827,0.01347506230058997,0.013411929379502655,0.013550050470341812,0.3320973492174828
Ella Fitzgerald,How High The Moon,0.7541045052854113,0.16277930323535464,0.006468079944623605,0.07017836840066438,0.0064697431339460765
Ella Fitzgerald,Angel Eyes,0.023069622314169175,0.3335940585371118,0.5969165248096843,0.022823449177796197,0.02359634516123853
Ella Fitzgerald,It’s Only a Paper Moon,0.014370396623399064,0.39331699487580507,0.014584796060471717,0.2919336833934976,0.2857941290468265
Ella Fitzgerald,Night and Day,0.9064886583611099,0.0614782794376257,0.010821359496221239,0.010666390693175085,0.010545312011868174
Ella Fitzgerald,My Romance,0.018356215877616572,0.018228606515272215,0.01821760553983295,0.01829682469825731,0.9269007473690211
Ella Fitzgerald,It Don’t Mean a Thing,0.015414980959015412,0.015385152111298098,0.01538462498270446,0.015405975174851715,0.9384092667721303
Ella Fitzgerald,After You’ve Gone,0.4168230737158918,0.16958823572366483,0.3979887256160107,0.007850269432557587,0.007749695511875075
Ella Fitzgerald,Alone Together,0.18195623727192756,0.7704658221664811,0.015939585410233558,0.015594424599280909,0.016043930552077028
Duke Ellington,Don’t Get Around Much Anymore,0.05048311471771011,0.05071365371162627,0.05165809712210958,0.7966372441939727,0.05050789025458126
Duke Ellington,Satin Doll,0.598631455658241,0.1000002601565717,0.1000002607978906,0.10136764088096543,0.10000038250633121
Duke Ellington,Sophisticated Lady,0.598631455658241,0.1000002601565717,0.1000002607978906,0.10136764088096543,0.10000038250633121
Duke Ellington,Caravan,0.598631455658241,0.1000002601565717,0.1000002607978906,0.10136764088096543,0.10000038250633121
Duke Ellington,Do Nothing Till You Hear from Me,0.018649718987606242,0.018698762081712096,0.019029085617019312,0.9244567444390315,0.0191656888746308
Duke Ellington,Mood Indigo,0.04093483801308141,0.04124919179279083,0.040171993717002995,0.04022788687583802,0.8374160896012868
Duke Ellington,It Don’t Mean a Thing (If it Ain’t Got That Swing),0.02026612676261122,0.02005599738225135,0.020017251487899422,0.02013950646729401,0.919521117899944
Duke Ellington,Lambeth Walk,0.598631455658241,0.1000002601565717,0.1000002607978906,0.10136764088096543,0.10000038250633121
Duke Ellington,Jump for Joy,0.45453900596612723,0.025137553354570033,0.025500813752912955,0.46764685031163694,0.027175776614752796
Duke Ellington,Come Sunday,0.008307613957495585,0.08446400710370919,0.8908823327815107,0.008207279417725357,0.008138766739559142
Duke Ellington,Just Squeeze Me (But Don’t Tease Me),0.5041661624593701,0.18587359909422316,0.025520645159691165,0.025273805128612534,0.2591657881581031
Duke Ellington,Take the “A” Train,0.598631455658241,0.1000002601565717,0.1000002607978906,0.10136764088096543,0.10000038250633121
Duke Ellington,Prelude to a Kiss,0.598631455658241,0.1000002601565717,0.1000002607978906,0.10136764088096543,0.10000038250633121
Duke Ellington,The “C” Jam Blues,0.598631455658241,0.1000002601565717,0.1000002607978906,0.10136764088096543,0.10000038250633121
Duke Ellington,I Didn’t Know About You,0.13818632458394647,0.11808392357142555,0.35050700864503986,0.017158287916751627,0.37606445528283644
Duke Ellington,"Diga, Diga, Doo",0.01881484750038996,0.5672823386152144,0.01834852853209797,0.019251247294294997,0.3763030380580027
Duke Ellington,Flamingo,0.4043702446815795,0.22063089342256423,0.02019031858720003,0.1611707232311968,0.1936378200774594
Duke Ellington,I Got It Bad and That Ain’t Good,0.27461990883086623,0.6894753593588594,0.011870916228816997,0.012084903984507674,0.01194891159694986
Duke Ellington,Love You Madly,0.3995591668767224,0.5664934393099182,0.011274703636897304,0.011457336269363978,0.011215353907098206
Duke Ellington,Black and Tan Fantasy,0.598631455658241,0.1000002601565717,0.1000002607978906,0.10136764088096543,0.10000038250633121
Billie Holiday,Strange Fruit,0.2,0.2,0.2,0.2,0.2
Billie Holiday,Gloomy Sunday,0.02527105428855291,0.2685792336736546,0.025426819722333297,0.49202489622304557,0.1886979960924137
Billie Holiday,All of Me,0.022893820039092756,0.6430481095087277,0.022307983787423314,0.2894116908417878,0.022338395822968423
Billie Holiday,I’ll Be Seeing You,0.9523104638406196,0.011910624050452902,0.011954359246759536,0.011985633203169633,0.011838919658998468
Billie Holiday,Solitude,0.050705563844984085,0.795917165011714,0.05106399943622212,0.051228512769368635,0.05108475893771119
Billie Holiday,Blue Moon,0.011923627030361041,0.5263871989773847,0.011874520336201016,0.012131159905087273,0.43768349375096605
Billie Holiday,Summertime,0.16557930347104485,0.025149581497126382,0.025045397039638186,0.18153616707688913,0.6026895509153014
Billie Holiday,Crazy He Calls Me,0.22069704379471988,0.4051762668112804,0.02231308808036741,0.022416299096806726,0.3293973022168256
Billie Holiday,Easy Living,0.025066181708262608,0.7172767768589082,0.2076230690053495,0.02501559699861688,0.025018375428862778
Billie Holiday,The Very Thought Of You,0.018465587847132578,0.11572249013053172,0.018428820521101466,0.667316127943366,0.18006697355786816
Billie Holiday,My Man,0.4814810634992149,0.40257206129458784,0.012942357185639476,0.012559285017475084,0.09044523300308266
Billie Holiday,I’m a Fool to Want You,0.009937289511704398,0.408782445280666,0.20055846190250615,0.19384340309406536,0.18687840021105798
Billie Holiday,Summertime (From ’Porgy & Bess’),0.30898013625712434,0.02009763355143715,0.02005488139268956,0.35262550992786007,0.29824183887088884
Billie Holiday,Darn That Dream,0.5057627993572051,0.1959345365062593,0.026073127766436874,0.025654159658331916,0.24657537671176666
Billie Holiday,You Go to My Head,0.018469303254212425,0.8323806216053108,0.01857356933261869,0.019136711068673512,0.1114397947391846
Billie Holiday,"Lover, Come Back to Me",0.49161099846939843,0.24736987370316393,0.006584015177928429,0.006516989007366968,0.2479181236421422
Billie Holiday,Willow Weep for Me,0.25168415857878684,0.1872057340481807,0.020128929077070624,0.5207908823553543,0.020190295940607377
Billie Holiday,Body and Soul,0.014702321716381668,0.014381217718174504,0.9415796030918464,0.01446888127667662,0.014867976196920773
Billie Holiday,Good Morning Heartache,0.20498378821633,0.037895653718408424,0.010208847302667332,0.7368515036959742,0.010060207066619956
Billie Holiday,Lover Man,0.5652573778542206,0.3020742975809213,0.01470605730142638,0.014338537899169813,0.10362372936426185
Miles Davis,So What,0.598631455658241,0.1000002601565717,0.1000002607978906,0.10136764088096543,0.10000038250633121
Miles Davis,Blue in Green,0.598631455658241,0.1000002601565717,0.1000002607978906,0.10136764088096543,0.10000038250633121
Miles Davis,The Doo-Bop Song,0.336637308686686,0.32118740605501034,0.011610302320053495,0.1145471995866471,0.2160177833516031
Miles Davis,It Never Entered My Mind,0.598631455658241,0.1000002601565717,0.1000002607978906,0.10136764088096543,0.10000038250633121
Miles Davis,Freddie Freeloader,0.598631455658241,0.1000002601565717,0.1000002607978906,0.10136764088096543,0.10000038250633121
Miles Davis,Bitches Brew,0.598631455658241,0.1000002601565717,0.1000002607978906,0.10136764088096543,0.10000038250633121
Miles Davis,Flamenco Sketches,0.598631455658241,0.1000002601565717,0.1000002607978906,0.10136764088096543,0.10000038250633121
Miles Davis,Fantasy,0.029214372859343973,0.028753230078168296,0.8828415457500477,0.028951294554294668,0.030239556758145394
Miles Davis,All Blues,0.598631455658241,0.1000002601565717,0.1000002607978906,0.10136764088096543,0.10000038250633121
Miles Davis,Pharaoh’s Dance,0.598631455658241,0.1000002601565717,0.1000002607978906,0.10136764088096543,0.10000038250633121
Miles Davis,Miles Runs the Voodoo Down,0.598631455658241,0.1000002601565717,0.1000002607978906,0.10136764088096543,0.10000038250633121
Miles Davis,In a Silent Way / It’s About That Time,0.598631455658241,0.1000002601565717,0.1000002607978906,0.10136764088096543,0.10000038250633121
Miles Davis,Human Nature,0.10125340577934211,0.10061218432318256,0.10022173105211114,0.10000033112633651,0.5979123477190277
Miles Davis,Spanish Key,0.598631455658241,0.1000002601565717,0.1000002607978906,0.10136764088096543,0.10000038250633121
Miles Davis,Feio,0.422345579163008,0.022265780425415042,0.5102141003345435,0.022840036802612776,0.022334503274420648
Miles Davis,I Fall In Love Too Easily,0.598631455658241,0.1000002601565717,0.1000002607978906,0.10136764088096543,0.10000038250633121
Miles Davis,Concierto de Aranjuez (Adagio),0.598631455658241,0.1000002601565717,0.1000002607978906,0.10136764088096543,0.10000038250633121
Miles Davis,Someday My Prince Will Come,0.598631455658241,0.1000002601565717,0.1000002607978906,0.10136764088096543,0.10000038250633121
Miles Davis,Sanctuary,0.598631455658241,0.1000002601565717,0.1000002607978906,0.10136764088096543,0.10000038250633121
Miles Davis,Milestones,0.598631455658241,0.1000002601565717,0.1000002607978906,0.10136764088096543,0.10000038250633121
John Lennon,Imagine,0.02107898730777274,0.02027614869631501,0.3068637449194739,0.020069643792669192,0.6317114752837691
John Lennon,Beautiful Boy (Darling Boy),0.3072230661110382,0.006927521901577191,0.2062077775566298,0.47246599691145535,0.0071756375192995
John Lennon,How Do You Sleep?,0.9457252996672113,0.013403817078989346,0.013467569361423128,0.01349678148769276,0.01390653240468357
John Lennon,Working Class Hero,0.01852364280363795,0.4315981513593651,0.32351529095341386,0.2079785182255469,0.018384396658036126
John Lennon,Jealous Guy,0.0159965293488887,0.6167706421441425,0.14354012084464052,0.20783121271303845,0.015861494949289793
John Lennon,Woman,0.015920422754395726,0.4873571292539351,0.15423840619685772,0.015530826925323269,0.3269532148694882
John Lennon,God,0.010541301380573694,0.010526513983900358,0.2168365898987787,0.7515624281427349,0.010533166594012239
John Lennon,Mind Games,0.009141009960758442,0.44463385895943713,0.5278116223511693,0.009282271518729361,0.009131237209905729
John Lennon,Now and Then (Demo),0.3841771495186147,0.5399686088525298,0.02544475571765155,0.025247955840962042,0.025161530070241918
John Lennon,Woman is the Nigger of the World,0.007183064237740579,0.007437752299241506,0.546956252891987,0.1859331376790222,0.2524897928920087
John Lennon,Gimme Some Truth,0.009126964064540171,0.5319877892332554,0.009127890275477925,0.00913973783984945,0.440617618586877
John Lennon,Mother,0.011393358281594216,0.7388029044746397,0.22696171732671072,0.0112780717317313,0.011563948185323965
John Lennon,Love,0.009748521620415295,0.9614952258485623,0.009640496771307388,0.009543681882184043,0.009572073877531048
John Lennon,Hold On,0.014487344908318291,0.014307698981701606,0.014446600881213995,0.014451835615182476,0.9423065196135836
